ID,prediction
846cab2c4c_9_edh,1
846cab2c4c_10_ich,1
846cab2c4c_10_ivh,0
846cab2c4c_10_sah,1
846cab2c4c_10_sdh,1
846cab2c4c_10_edh,0
846cab2c4c_11_ich,0
846cab2c4c_11_ivh,0
846cab2c4c_11_sah,1
846cab2c4c_11_sdh,1
846cab2c4c_11_edh,0
846cab2c4c_12_ich,0
846cab2c4c_12_ivh,0
846cab2c4c_12_sah,1
846cab2c4c_12_sdh,1
846cab2c4c_12_edh,0
846cab2c4c_13_ich,1
846cab2c4c_13_ivh,0
846cab2c4c_13_sah,1
846cab2c4c_13_sdh,1
846cab2c4c_13_edh,0
846cab2c4c_14_ich,1
846cab2c4c_14_ivh,0
846cab2c4c_14_sah,1
846cab2c4c_14_sdh,1
846cab2c4c_14_edh,0
846cab2c4c_15_ich,1
846cab2c4c_15_ivh,0
846cab2c4c_15_sah,1
846cab2c4c_15_sdh,1
846cab2c4c_15_edh,0
846cab2c4c_16_ich,1
846cab2c4c_16_ivh,0
846cab2c4c_16_sah,1
846cab2c4c_16_sdh,1
846cab2c4c_16_edh,0
846cab2c4c_17_ich,1
846cab2c4c_17_ivh,0
846cab2c4c_17_sah,1
846cab2c4c_17_sdh,1
846cab2c4c_17_edh,0
846cab2c4c_18_ich,1
846cab2c4c_18_ivh,0
846cab2c4c_18_sah,1
846cab2c4c_18_sdh,1
846cab2c4c_18_edh,0
846cab2c4c_19_ich,1
846cab2c4c_19_ivh,0
846cab2c4c_19_sah,1
846cab2c4c_19_sdh,1
846cab2c4c_19_edh,0
846cab2c4c_20_ich,0
846cab2c4c_20_ivh,0
846cab2c4c_20_sah,1
846cab2c4c_20_sdh,1
846cab2c4c_20_edh,0
846cab2c4c_21_ich,0
846cab2c4c_21_ivh,0
846cab2c4c_21_sah,1
846cab2c4c_21_sdh,1
846cab2c4c_21_edh,0
846cab2c4c_22_ich,0
846cab2c4c_22_ivh,0
846cab2c4c_22_sah,1
846cab2c4c_22_sdh,1
846cab2c4c_22_edh,0
846cab2c4c_23_ich,0
846cab2c4c_23_ivh,0
846cab2c4c_23_sah,1
846cab2c4c_23_sdh,1
846cab2c4c_23_edh,0
846cab2c4c_24_ich,0
846cab2c4c_24_ivh,0
846cab2c4c_24_sah,0
846cab2c4c_24_sdh,1
846cab2c4c_24_edh,0
846cab2c4c_25_ich,0
846cab2c4c_25_ivh,0
846cab2c4c_25_sah,0
846cab2c4c_25_sdh,1
846cab2c4c_25_edh,0
846cab2c4c_26_ich,0
846cab2c4c_26_ivh,0
846cab2c4c_26_sah,0
846cab2c4c_26_sdh,1
846cab2c4c_26_edh,0
846cab2c4c_27_ich,0
846cab2c4c_27_ivh,0
846cab2c4c_27_sah,0
846cab2c4c_27_sdh,1
846cab2c4c_27_edh,0
846cab2c4c_28_ich,0
846cab2c4c_28_ivh,0
846cab2c4c_28_sah,0
846cab2c4c_28_sdh,0
846cab2c4c_28_edh,0
846cab2c4c_29_ich,0
846cab2c4c_29_ivh,0
846cab2c4c_29_sah,0
846cab2c4c_29_sdh,0
846cab2c4c_29_edh,0
846cab2c4c_30_ich,0
846cab2c4c_30_ivh,0
846cab2c4c_30_sah,0
846cab2c4c_30_sdh,0
846cab2c4c_30_edh,0
846cab2c4c_31_ich,0
846cab2c4c_31_ivh,0
846cab2c4c_31_sah,0
846cab2c4c_31_sdh,0
846cab2c4c_31_edh,0
846cab2c4c_32_ich,0
846cab2c4c_32_ivh,0
846cab2c4c_32_sah,0
846cab2c4c_32_sdh,0
846cab2c4c_32_edh,0
846cab2c4c_33_ich,0
846cab2c4c_33_ivh,0
846cab2c4c_33_sah,0
846cab2c4c_33_sdh,0
846cab2c4c_33_edh,0
d45377dea8_0_ich,0
d45377dea8_0_ivh,0
d45377dea8_0_sah,0
d45377dea8_0_sdh,0
d45377dea8_0_edh,0
d45377dea8_1_ich,0
d45377dea8_1_ivh,0
d45377dea8_1_sah,0
d45377dea8_1_sdh,0
d45377dea8_1_edh,0
d45377dea8_2_ich,0
d45377dea8_2_ivh,0
d45377dea8_2_sah,0
d45377dea8_2_sdh,0
d45377dea8_2_edh,0
d45377dea8_3_ich,0
d45377dea8_3_ivh,0
d45377dea8_3_sah,0
d45377dea8_3_sdh,0
d45377dea8_3_edh,0
d45377dea8_4_ich,0
d45377dea8_4_ivh,0
d45377dea8_4_sah,0
d45377dea8_4_sdh,0
d45377dea8_4_edh,0
d45377dea8_5_ich,0
d45377dea8_5_ivh,0
d45377dea8_5_sah,0
d45377dea8_5_sdh,0
d45377dea8_5_edh,0
d45377dea8_6_ich,0
d45377dea8_6_ivh,0
d45377dea8_6_sah,0
d45377dea8_6_sdh,0
d45377dea8_6_edh,0
d45377dea8_7_ich,0
d45377dea8_7_ivh,0
d45377dea8_7_sah,0
d45377dea8_7_sdh,0
d45377dea8_7_edh,0
d45377dea8_8_ich,0
d45377dea8_8_ivh,0
d45377dea8_8_sah,0
d45377dea8_8_sdh,0
d45377dea8_8_edh,0
d45377dea8_9_ich,0
d45377dea8_9_ivh,1
d45377dea8_9_sah,0
d45377dea8_9_sdh,0
d45377dea8_9_edh,0
d45377dea8_10_ich,1
d45377dea8_10_ivh,1
d45377dea8_10_sah,0
d45377dea8_10_sdh,0
d45377dea8_10_edh,0
d45377dea8_11_ich,1
d45377dea8_11_ivh,1
d45377dea8_11_sah,0
d45377dea8_11_sdh,0
d45377dea8_11_edh,0
d45377dea8_12_ich,1
d45377dea8_12_ivh,1
d45377dea8_12_sah,0
d45377dea8_12_sdh,0
d45377dea8_12_edh,0
d45377dea8_13_ich,1
d45377dea8_13_ivh,1
d45377dea8_13_sah,0
d45377dea8_13_sdh,0
d45377dea8_13_edh,0
d45377dea8_14_ich,1
d45377dea8_14_ivh,1
d45377dea8_14_sah,0
d45377dea8_14_sdh,0
d45377dea8_14_edh,0
d45377dea8_15_ich,1
d45377dea8_15_ivh,1
d45377dea8_15_sah,0
d45377dea8_15_sdh,0
d45377dea8_15_edh,0
d45377dea8_16_ich,1
d45377dea8_16_ivh,1
d45377dea8_16_sah,0
d45377dea8_16_sdh,0
d45377dea8_16_edh,0
d45377dea8_17_ich,1
d45377dea8_17_ivh,1
d45377dea8_17_sah,0
d45377dea8_17_sdh,0
d45377dea8_17_edh,0
d45377dea8_18_ich,0
d45377dea8_18_ivh,0
d45377dea8_18_sah,0
d45377dea8_18_sdh,0
d45377dea8_18_edh,0
d45377dea8_19_ich,0
d45377dea8_19_ivh,0
d45377dea8_19_sah,0
d45377dea8_19_sdh,0
d45377dea8_19_edh,0
d45377dea8_20_ich,0
d45377dea8_20_ivh,0
d45377dea8_20_sah,0
d45377dea8_20_sdh,0
d45377dea8_20_edh,0
d45377dea8_21_ich,0
d45377dea8_21_ivh,0
d45377dea8_21_sah,0
d45377dea8_21_sdh,0
d45377dea8_21_edh,0
d45377dea8_22_ich,0
d45377dea8_22_ivh,0
d45377dea8_22_sah,0
d45377dea8_22_sdh,0
d45377dea8_22_edh,0
d45377dea8_23_ich,0
d45377dea8_23_ivh,0
d45377dea8_23_sah,0
d45377dea8_23_sdh,0
d45377dea8_23_edh,0
d45377dea8_24_ich,0
d45377dea8_24_ivh,0
d45377dea8_24_sah,0
d45377dea8_24_sdh,0
d45377dea8_24_edh,0
d45377dea8_25_ich,0
d45377dea8_25_ivh,0
d45377dea8_25_sah,0
d45377dea8_25_sdh,0
d45377dea8_25_edh,0
d45377dea8_26_ich,0
d45377dea8_26_ivh,0
d45377dea8_26_sah,0
d45377dea8_26_sdh,0
d45377dea8_26_edh,0
d45377dea8_27_ich,0
d45377dea8_27_ivh,0
d45377dea8_27_sah,0
d45377dea8_27_sdh,0
d45377dea8_27_edh,0
d45377dea8_28_ich,0
d45377dea8_28_ivh,0
d45377dea8_28_sah,0
d45377dea8_28_sdh,0
d45377dea8_28_edh,0
d45377dea8_29_ich,0
d45377dea8_29_ivh,0
d45377dea8_29_sah,0
d45377dea8_29_sdh,0
d45377dea8_29_edh,0
d45377dea8_30_ich,0
d45377dea8_30_ivh,0
d45377dea8_30_sah,0
d45377dea8_30_sdh,0
d45377dea8_30_edh,0
d45377dea8_31_ich,0
d45377dea8_31_ivh,0
d45377dea8_31_sah,0
d45377dea8_31_sdh,0
d45377dea8_31_edh,0
d45377dea8_32_ich,0
d45377dea8_32_ivh,0
d45377dea8_32_sah,0
d45377dea8_32_sdh,0
d45377dea8_32_edh,0
da7c35a3a5_0_ich,0
da7c35a3a5_0_ivh,0
da7c35a3a5_0_sah,0
da7c35a3a5_0_sdh,0
da7c35a3a5_0_edh,0
da7c35a3a5_1_ich,0
da7c35a3a5_1_ivh,0
da7c35a3a5_1_sah,0
da7c35a3a5_1_sdh,0
da7c35a3a5_1_edh,0
da7c35a3a5_2_ich,0
da7c35a3a5_2_ivh,0
da7c35a3a5_2_sah,0
da7c35a3a5_2_sdh,0
da7c35a3a5_2_edh,0
da7c35a3a5_3_ich,0
da7c35a3a5_3_ivh,0
da7c35a3a5_3_sah,0
da7c35a3a5_3_sdh,0
da7c35a3a5_3_edh,0
da7c35a3a5_4_ich,0
da7c35a3a5_4_ivh,0
da7c35a3a5_4_sah,0
da7c35a3a5_4_sdh,0
da7c35a3a5_4_edh,0
da7c35a3a5_5_ich,0
da7c35a3a5_5_ivh,0
da7c35a3a5_5_sah,0
da7c35a3a5_5_sdh,0
da7c35a3a5_5_edh,0
da7c35a3a5_6_ich,0
da7c35a3a5_6_ivh,0
da7c35a3a5_6_sah,0
da7c35a3a5_6_sdh,0
da7c35a3a5_6_edh,0
da7c35a3a5_7_ich,1
da7c35a3a5_7_ivh,0
da7c35a3a5_7_sah,0
da7c35a3a5_7_sdh,1
da7c35a3a5_7_edh,0
da7c35a3a5_8_ich,1
da7c35a3a5_8_ivh,0
da7c35a3a5_8_sah,0
da7c35a3a5_8_sdh,1
da7c35a3a5_8_edh,0
da7c35a3a5_9_ich,1
da7c35a3a5_9_ivh,0
da7c35a3a5_9_sah,0
da7c35a3a5_9_sdh,1
da7c35a3a5_9_edh,0
da7c35a3a5_10_ich,0
da7c35a3a5_10_ivh,1
da7c35a3a5_10_sah,0
da7c35a3a5_10_sdh,1
da7c35a3a5_10_edh,0
da7c35a3a5_11_ich,1
da7c35a3a5_11_ivh,1
da7c35a3a5_11_sah,0
da7c35a3a5_11_sdh,1
da7c35a3a5_11_edh,1
da7c35a3a5_12_ich,1
da7c35a3a5_12_ivh,1
da7c35a3a5_12_sah,0
da7c35a3a5_12_sdh,1
da7c35a3a5_12_edh,1
da7c35a3a5_13_ich,1
da7c35a3a5_13_ivh,1
da7c35a3a5_13_sah,1
da7c35a3a5_13_sdh,1
da7c35a3a5_13_edh,1
da7c35a3a5_14_ich,1
da7c35a3a5_14_ivh,1
da7c35a3a5_14_sah,1
da7c35a3a5_14_sdh,1
da7c35a3a5_14_edh,1
da7c35a3a5_15_ich,1
da7c35a3a5_15_ivh,1
da7c35a3a5_15_sah,1
da7c35a3a5_15_sdh,1
da7c35a3a5_15_edh,1
da7c35a3a5_16_ich,1
da7c35a3a5_16_ivh,1
da7c35a3a5_16_sah,1
da7c35a3a5_16_sdh,1
da7c35a3a5_16_edh,1
da7c35a3a5_17_ich,1
da7c35a3a5_17_ivh,1
da7c35a3a5_17_sah,1
da7c35a3a5_17_sdh,1
da7c35a3a5_17_edh,1
da7c35a3a5_18_ich,1
da7c35a3a5_18_ivh,1
da7c35a3a5_18_sah,1
da7c35a3a5_18_sdh,1
da7c35a3a5_18_edh,1
da7c35a3a5_19_ich,1
da7c35a3a5_19_ivh,1
da7c35a3a5_19_sah,1
da7c35a3a5_19_sdh,1
da7c35a3a5_19_edh,1
da7c35a3a5_20_ich,1
da7c35a3a5_20_ivh,1
da7c35a3a5_20_sah,1
da7c35a3a5_20_sdh,1
da7c35a3a5_20_edh,0
da7c35a3a5_21_ich,1
da7c35a3a5_21_ivh,0
da7c35a3a5_21_sah,1
da7c35a3a5_21_sdh,1
da7c35a3a5_21_edh,0
da7c35a3a5_22_ich,1
da7c35a3a5_22_ivh,0
da7c35a3a5_22_sah,1
da7c35a3a5_22_sdh,1
da7c35a3a5_22_edh,0
da7c35a3a5_23_ich,0
da7c35a3a5_23_ivh,0
da7c35a3a5_23_sah,1
da7c35a3a5_23_sdh,1
da7c35a3a5_23_edh,0
da7c35a3a5_24_ich,0
da7c35a3a5_24_ivh,0
da7c35a3a5_24_sah,1
da7c35a3a5_24_sdh,1
da7c35a3a5_24_edh,0
da7c35a3a5_25_ich,0
da7c35a3a5_25_ivh,0
da7c35a3a5_25_sah,1
da7c35a3a5_25_sdh,1
da7c35a3a5_25_edh,0
da7c35a3a5_26_ich,0
da7c35a3a5_26_ivh,0
da7c35a3a5_26_sah,0
da7c35a3a5_26_sdh,1
da7c35a3a5_26_edh,0
da7c35a3a5_27_ich,0
da7c35a3a5_27_ivh,0
da7c35a3a5_27_sah,0
da7c35a3a5_27_sdh,1
da7c35a3a5_27_edh,0
da7c35a3a5_28_ich,0
da7c35a3a5_28_ivh,0
da7c35a3a5_28_sah,0
da7c35a3a5_28_sdh,1
da7c35a3a5_28_edh,0
da7c35a3a5_29_ich,0
da7c35a3a5_29_ivh,0
da7c35a3a5_29_sah,0
da7c35a3a5_29_sdh,0
da7c35a3a5_29_edh,0
da7c35a3a5_30_ich,0
da7c35a3a5_30_ivh,0
da7c35a3a5_30_sah,0
da7c35a3a5_30_sdh,0
da7c35a3a5_30_edh,0
da7c35a3a5_31_ich,0
da7c35a3a5_31_ivh,0
da7c35a3a5_31_sah,0
da7c35a3a5_31_sdh,0
da7c35a3a5_31_edh,0
da7c35a3a5_32_ich,0
da7c35a3a5_32_ivh,0
da7c35a3a5_32_sah,0
da7c35a3a5_32_sdh,0
da7c35a3a5_32_edh,0
da7c35a3a5_33_ich,0
da7c35a3a5_33_ivh,0
da7c35a3a5_33_sah,0
da7c35a3a5_33_sdh,0
da7c35a3a5_33_edh,0
da7c35a3a5_34_ich,0
da7c35a3a5_34_ivh,0
da7c35a3a5_34_sah,0
da7c35a3a5_34_sdh,0
da7c35a3a5_34_edh,0
da7c35a3a5_35_ich,0
da7c35a3a5_35_ivh,0
da7c35a3a5_35_sah,0
da7c35a3a5_35_sdh,0
da7c35a3a5_35_edh,0
908d96e8ca_0_ich,0
908d96e8ca_0_ivh,0
908d96e8ca_0_sah,0
908d96e8ca_0_sdh,0
908d96e8ca_0_edh,0
908d96e8ca_1_ich,0
908d96e8ca_1_ivh,0
908d96e8ca_1_sah,0
908d96e8ca_1_sdh,0
908d96e8ca_1_edh,0
908d96e8ca_2_ich,0
908d96e8ca_2_ivh,0
908d96e8ca_2_sah,0
908d96e8ca_2_sdh,0
908d96e8ca_2_edh,0
908d96e8ca_3_ich,0
908d96e8ca_3_ivh,0
908d96e8ca_3_sah,0
908d96e8ca_3_sdh,0
908d96e8ca_3_edh,0
908d96e8ca_4_ich,0
908d96e8ca_4_ivh,0
908d96e8ca_4_sah,0
908d96e8ca_4_sdh,0
908d96e8ca_4_edh,0
908d96e8ca_5_ich,0
908d96e8ca_5_ivh,0
908d96e8ca_5_sah,0
908d96e8ca_5_sdh,0
908d96e8ca_5_edh,0
908d96e8ca_6_ich,0
908d96e8ca_6_ivh,0
908d96e8ca_6_sah,0
908d96e8ca_6_sdh,0
908d96e8ca_6_edh,0
908d96e8ca_7_ich,0
908d96e8ca_7_ivh,0
908d96e8ca_7_sah,0
908d96e8ca_7_sdh,0
908d96e8ca_7_edh,1
908d96e8ca_8_ich,1
908d96e8ca_8_ivh,0
908d96e8ca_8_sah,0
908d96e8ca_8_sdh,1
908d96e8ca_8_edh,1
908d96e8ca_9_ich,1
908d96e8ca_9_ivh,0
908d96e8ca_9_sah,0
908d96e8ca_9_sdh,0
908d96e8ca_9_edh,0
908d96e8ca_10_ich,1
908d96e8ca_10_ivh,0
908d96e8ca_10_sah,0
908d96e8ca_10_sdh,0
908d96e8ca_10_edh,0
908d96e8ca_11_ich,0
908d96e8ca_11_ivh,0
908d96e8ca_11_sah,0
908d96e8ca_11_sdh,0
908d96e8ca_11_edh,0
908d96e8ca_12_ich,0
908d96e8ca_12_ivh,0
908d96e8ca_12_sah,0
908d96e8ca_12_sdh,0
908d96e8ca_12_edh,0
908d96e8ca_13_ich,0
908d96e8ca_13_ivh,0
908d96e8ca_13_sah,0
908d96e8ca_13_sdh,0
908d96e8ca_13_edh,0
908d96e8ca_14_ich,0
908d96e8ca_14_ivh,0
908d96e8ca_14_sah,0
908d96e8ca_14_sdh,0
908d96e8ca_14_edh,0
908d96e8ca_15_ich,0
908d96e8ca_15_ivh,0
908d96e8ca_15_sah,0
908d96e8ca_15_sdh,0
908d96e8ca_15_edh,0
908d96e8ca_16_ich,0
908d96e8ca_16_ivh,0
908d96e8ca_16_sah,0
908d96e8ca_16_sdh,0
908d96e8ca_16_edh,0
908d96e8ca_17_ich,0
908d96e8ca_17_ivh,0
908d96e8ca_17_sah,0
908d96e8ca_17_sdh,0
908d96e8ca_17_edh,0
908d96e8ca_18_ich,0
908d96e8ca_18_ivh,0
908d96e8ca_18_sah,0
908d96e8ca_18_sdh,0
908d96e8ca_18_edh,0
908d96e8ca_19_ich,0
908d96e8ca_19_ivh,0
908d96e8ca_19_sah,0
908d96e8ca_19_sdh,0
908d96e8ca_19_edh,0
908d96e8ca_20_ich,0
908d96e8ca_20_ivh,0
908d96e8ca_20_sah,0
908d96e8ca_20_sdh,0
908d96e8ca_20_edh,0
908d96e8ca_21_ich,0
908d96e8ca_21_ivh,0
908d96e8ca_21_sah,0
908d96e8ca_21_sdh,1
908d96e8ca_21_edh,0
908d96e8ca_22_ich,0
908d96e8ca_22_ivh,0
908d96e8ca_22_sah,0
908d96e8ca_22_sdh,0
908d96e8ca_22_edh,0
908d96e8ca_23_ich,0
908d96e8ca_23_ivh,0
908d96e8ca_23_sah,0
908d96e8ca_23_sdh,0
908d96e8ca_23_edh,0
908d96e8ca_24_ich,0
908d96e8ca_24_ivh,0
908d96e8ca_24_sah,0
908d96e8ca_24_sdh,0
908d96e8ca_24_edh,0
908d96e8ca_25_ich,0
908d96e8ca_25_ivh,0
908d96e8ca_25_sah,0
908d96e8ca_25_sdh,0
908d96e8ca_25_edh,0
908d96e8ca_26_ich,0
908d96e8ca_26_ivh,0
908d96e8ca_26_sah,0
908d96e8ca_26_sdh,0
908d96e8ca_26_edh,0
908d96e8ca_27_ich,0
908d96e8ca_27_ivh,0
908d96e8ca_27_sah,0
908d96e8ca_27_sdh,0
908d96e8ca_27_edh,0
908d96e8ca_28_ich,0
908d96e8ca_28_ivh,0
908d96e8ca_28_sah,0
908d96e8ca_28_sdh,0
908d96e8ca_28_edh,0
908d96e8ca_29_ich,0
908d96e8ca_29_ivh,0
908d96e8ca_29_sah,0
908d96e8ca_29_sdh,0
908d96e8ca_29_edh,0
908d96e8ca_30_ich,0
908d96e8ca_30_ivh,0
908d96e8ca_30_sah,0
908d96e8ca_30_sdh,0
908d96e8ca_30_edh,0
908d96e8ca_31_ich,0
908d96e8ca_31_ivh,0
908d96e8ca_31_sah,0
908d96e8ca_31_sdh,0
908d96e8ca_31_edh,0
2d8ea3cd25_0_ich,0
2d8ea3cd25_0_ivh,0
2d8ea3cd25_0_sah,0
2d8ea3cd25_0_sdh,0
2d8ea3cd25_0_edh,0
2d8ea3cd25_1_ich,0
2d8ea3cd25_1_ivh,0
2d8ea3cd25_1_sah,0
2d8ea3cd25_1_sdh,0
2d8ea3cd25_1_edh,0
2d8ea3cd25_2_ich,0
2d8ea3cd25_2_ivh,0
2d8ea3cd25_2_sah,0
2d8ea3cd25_2_sdh,0
2d8ea3cd25_2_edh,0
2d8ea3cd25_3_ich,0
2d8ea3cd25_3_ivh,0
2d8ea3cd25_3_sah,0
2d8ea3cd25_3_sdh,0
2d8ea3cd25_3_edh,0
2d8ea3cd25_4_ich,0
2d8ea3cd25_4_ivh,0
2d8ea3cd25_4_sah,0
2d8ea3cd25_4_sdh,0
2d8ea3cd25_4_edh,0
2d8ea3cd25_5_ich,0
2d8ea3cd25_5_ivh,0
2d8ea3cd25_5_sah,0
2d8ea3cd25_5_sdh,0
2d8ea3cd25_5_edh,0
2d8ea3cd25_6_ich,0
2d8ea3cd25_6_ivh,1
2d8ea3cd25_6_sah,0
2d8ea3cd25_6_sdh,0
2d8ea3cd25_6_edh,0
2d8ea3cd25_7_ich,1
2d8ea3cd25_7_ivh,1
2d8ea3cd25_7_sah,0
2d8ea3cd25_7_sdh,0
2d8ea3cd25_7_edh,0
2d8ea3cd25_8_ich,1
2d8ea3cd25_8_ivh,0
2d8ea3cd25_8_sah,0
2d8ea3cd25_8_sdh,0
2d8ea3cd25_8_edh,0
2d8ea3cd25_9_ich,1
2d8ea3cd25_9_ivh,0
2d8ea3cd25_9_sah,0
2d8ea3cd25_9_sdh,1
2d8ea3cd25_9_edh,0
2d8ea3cd25_10_ich,1
2d8ea3cd25_10_ivh,0
2d8ea3cd25_10_sah,0
2d8ea3cd25_10_sdh,1
2d8ea3cd25_10_edh,0
2d8ea3cd25_11_ich,1
2d8ea3cd25_11_ivh,1
2d8ea3cd25_11_sah,0
2d8ea3cd25_11_sdh,1
2d8ea3cd25_11_edh,0
2d8ea3cd25_12_ich,1
2d8ea3cd25_12_ivh,1
2d8ea3cd25_12_sah,0
2d8ea3cd25_12_sdh,1
2d8ea3cd25_12_edh,0
2d8ea3cd25_13_ich,1
2d8ea3cd25_13_ivh,1
2d8ea3cd25_13_sah,0
2d8ea3cd25_13_sdh,0
2d8ea3cd25_13_edh,0
2d8ea3cd25_14_ich,1
2d8ea3cd25_14_ivh,1
2d8ea3cd25_14_sah,0
2d8ea3cd25_14_sdh,0
2d8ea3cd25_14_edh,0
2d8ea3cd25_15_ich,1
2d8ea3cd25_15_ivh,1
2d8ea3cd25_15_sah,0
2d8ea3cd25_15_sdh,0
2d8ea3cd25_15_edh,0
2d8ea3cd25_16_ich,1
2d8ea3cd25_16_ivh,1
2d8ea3cd25_16_sah,0
2d8ea3cd25_16_sdh,0
2d8ea3cd25_16_edh,0
2d8ea3cd25_17_ich,1
2d8ea3cd25_17_ivh,0
2d8ea3cd25_17_sah,0
2d8ea3cd25_17_sdh,0
2d8ea3cd25_17_edh,0
2d8ea3cd25_18_ich,1
2d8ea3cd25_18_ivh,0
2d8ea3cd25_18_sah,0
2d8ea3cd25_18_sdh,0
2d8ea3cd25_18_edh,0
2d8ea3cd25_19_ich,1
2d8ea3cd25_19_ivh,0
2d8ea3cd25_19_sah,0
2d8ea3cd25_19_sdh,0
2d8ea3cd25_19_edh,0
2d8ea3cd25_20_ich,0
2d8ea3cd25_20_ivh,0
2d8ea3cd25_20_sah,0
2d8ea3cd25_20_sdh,0
2d8ea3cd25_20_edh,0
2d8ea3cd25_21_ich,0
2d8ea3cd25_21_ivh,0
2d8ea3cd25_21_sah,0
2d8ea3cd25_21_sdh,0
2d8ea3cd25_21_edh,0
2d8ea3cd25_22_ich,0
2d8ea3cd25_22_ivh,0
2d8ea3cd25_22_sah,0
2d8ea3cd25_22_sdh,0
2d8ea3cd25_22_edh,0
2d8ea3cd25_23_ich,0
2d8ea3cd25_23_ivh,0
2d8ea3cd25_23_sah,0
2d8ea3cd25_23_sdh,0
2d8ea3cd25_23_edh,0
2d8ea3cd25_24_ich,0
2d8ea3cd25_24_ivh,0
2d8ea3cd25_24_sah,0
2d8ea3cd25_24_sdh,0
2d8ea3cd25_24_edh,0
2d8ea3cd25_25_ich,0
2d8ea3cd25_25_ivh,0
2d8ea3cd25_25_sah,0
2d8ea3cd25_25_sdh,0
2d8ea3cd25_25_edh,0
2d8ea3cd25_26_ich,0
2d8ea3cd25_26_ivh,0
2d8ea3cd25_26_sah,0
2d8ea3cd25_26_sdh,0
2d8ea3cd25_26_edh,0
2d8ea3cd25_27_ich,0
2d8ea3cd25_27_ivh,0
2d8ea3cd25_27_sah,0
2d8ea3cd25_27_sdh,0
2d8ea3cd25_27_edh,0
97b36c2443_0_ich,0
97b36c2443_0_ivh,0
97b36c2443_0_sah,0
97b36c2443_0_sdh,0
97b36c2443_0_edh,0
97b36c2443_1_ich,0
97b36c2443_1_ivh,0
97b36c2443_1_sah,0
97b36c2443_1_sdh,0
97b36c2443_1_edh,0
97b36c2443_2_ich,0
97b36c2443_2_ivh,0
97b36c2443_2_sah,0
97b36c2443_2_sdh,0
97b36c2443_2_edh,0
97b36c2443_3_ich,0
97b36c2443_3_ivh,0
97b36c2443_3_sah,0
97b36c2443_3_sdh,0
97b36c2443_3_edh,0
97b36c2443_4_ich,0
97b36c2443_4_ivh,0
97b36c2443_4_sah,0
97b36c2443_4_sdh,1
97b36c2443_4_edh,0
97b36c2443_5_ich,0
97b36c2443_5_ivh,0
97b36c2443_5_sah,0
97b36c2443_5_sdh,1
97b36c2443_5_edh,0
97b36c2443_6_ich,0
97b36c2443_6_ivh,0
97b36c2443_6_sah,1
97b36c2443_6_sdh,1
97b36c2443_6_edh,0
97b36c2443_7_ich,0
97b36c2443_7_ivh,0
97b36c2443_7_sah,0
97b36c2443_7_sdh,1
97b36c2443_7_edh,0
97b36c2443_8_ich,0
97b36c2443_8_ivh,0
97b36c2443_8_sah,0
97b36c2443_8_sdh,1
97b36c2443_8_edh,0
97b36c2443_9_ich,0
97b36c2443_9_ivh,0
97b36c2443_9_sah,0
97b36c2443_9_sdh,1
97b36c2443_9_edh,0
97b36c2443_10_ich,0
97b36c2443_10_ivh,0
97b36c2443_10_sah,0
97b36c2443_10_sdh,1
97b36c2443_10_edh,0
97b36c2443_11_ich,0
97b36c2443_11_ivh,0
97b36c2443_11_sah,0
97b36c2443_11_sdh,1
97b36c2443_11_edh,0
97b36c2443_12_ich,0
97b36c2443_12_ivh,0
97b36c2443_12_sah,0
97b36c2443_12_sdh,1
97b36c2443_12_edh,0
97b36c2443_13_ich,0
97b36c2443_13_ivh,0
97b36c2443_13_sah,0
97b36c2443_13_sdh,1
97b36c2443_13_edh,0
97b36c2443_14_ich,0
97b36c2443_14_ivh,0
97b36c2443_14_sah,0
97b36c2443_14_sdh,1
97b36c2443_14_edh,0
97b36c2443_15_ich,0
97b36c2443_15_ivh,0
97b36c2443_15_sah,1
97b36c2443_15_sdh,0
97b36c2443_15_edh,0
97b36c2443_16_ich,0
97b36c2443_16_ivh,0
97b36c2443_16_sah,0
97b36c2443_16_sdh,0
97b36c2443_16_edh,0
97b36c2443_17_ich,0
97b36c2443_17_ivh,0
97b36c2443_17_sah,0
97b36c2443_17_sdh,0
97b36c2443_17_edh,0
97b36c2443_18_ich,0
97b36c2443_18_ivh,0
97b36c2443_18_sah,0
97b36c2443_18_sdh,0
97b36c2443_18_edh,0
97b36c2443_19_ich,0
97b36c2443_19_ivh,0
97b36c2443_19_sah,0
97b36c2443_19_sdh,0
97b36c2443_19_edh,0
97b36c2443_20_ich,0
97b36c2443_20_ivh,0
97b36c2443_20_sah,0
97b36c2443_20_sdh,0
97b36c2443_20_edh,0
97b36c2443_21_ich,0
97b36c2443_21_ivh,0
97b36c2443_21_sah,0
97b36c2443_21_sdh,0
97b36c2443_21_edh,0
97b36c2443_22_ich,0
97b36c2443_22_ivh,0
97b36c2443_22_sah,0
97b36c2443_22_sdh,0
97b36c2443_22_edh,0
97b36c2443_23_ich,0
97b36c2443_23_ivh,0
97b36c2443_23_sah,0
97b36c2443_23_sdh,0
97b36c2443_23_edh,0
97b36c2443_24_ich,0
97b36c2443_24_ivh,0
97b36c2443_24_sah,0
97b36c2443_24_sdh,0
97b36c2443_24_edh,0
97b36c2443_25_ich,0
97b36c2443_25_ivh,0
97b36c2443_25_sah,0
97b36c2443_25_sdh,0
97b36c2443_25_edh,0
f4fa2fc56d_0_ich,0
